lat,lon,hour,ping_count
34.25,-84.5,4,32
34.25,-84.5,8,46
34.25,-84.5,1,48
34.25,-84.5,2,59
34.25,-84.5,7,47
34.25,-84.5,17,20
34.25,-84.5,10,30
34.25,-84.5,6,36
34.25,-84.5,19,35
30.25,-95.75,23,4
30.25,-95.75,5,3
30.25,-95.75,17,2
21.25,-158.0,18,2
21.25,-158.0,22,5
21.25,-158.0,14,6
21.25,-158.0,6,4
21.25,-158.0,4,3
21.25,-158.0,0,2
21.25,-158.0,19,3
21.25,-158.0,16,4
21.25,-158.0,23,8
21.25,-158.0,13,3
21.25,-158.0,11,2
21.25,-158.0,21,6
21.25,-158.0,12,4
21.25,-158.0,7,3
21.25,-158.0,10,3
21.25,-158.0,8,2
21.25,-158.0,1,2
21.25,-158.0,5,3
21.25,-158.0,17,2
21.25,-158.0,15,3
21.25,-158.0,3,1
21.25,-158.0,9,1
33.75,-93.5,20,3
33.75,-93.5,5,6
33.75,-93.5,12,3
33.75,-93.5,6,4
33.75,-93.5,11,4
33.75,-93.5,14,2
33.75,-93.5,17,4
33.75,-93.5,15,2
33.75,-93.5,16,1
33.75,-93.5,18,4
33.75,-93.5,8,1
33.75,-93.5,3,2
33.75,-93.5,19,2
33.75,-93.5,9,2
33.75,-93.5,13,5
33.75,-93.5,4,4
33.75,-93.5,10,2
33.75,-93.5,0,1
33.75,-93.5,23,3
33.75,-93.5,21,1
29.75,-98.0,16,48
29.75,-98.0,6,41
29.75,-98.0,19,83
44.25,-88.75,17,1
44.25,-88.75,7,2
44.25,-88.75,19,1
44.25,-88.75,5,5
44.25,-88.75,13,2
44.25,-88.75,6,4
44.25,-88.75,15,4
44.25,-88.75,12,1
44.25,-88.75,4,3
44.25,-88.75,11,4
44.25,-88.75,0,1
44.25,-88.75,21,1
44.25,-88.75,10,1
44.25,-88.75,22,2
44.25,-88.75,23,3
44.25,-88.75,8,1
44.25,-88.75,1,1
44.25,-88.75,16,1
35.0,-118.25,7,1
38.5,-90.0,1,15
38.5,-90.0,10,6
38.5,-90.0,15,13
38.5,-90.0,5,22
38.5,-90.0,12,13
38.5,-90.0,4,21
38.5,-90.0,8,16
38.5,-90.0,14,12
38.5,-90.0,23,11
38.5,-90.0,0,14
38.5,-90.0,7,14
38.5,-90.0,13,13
38.5,-90.0,2,41
38.5,-90.0,19,16
38.5,-90.0,21,15
38.5,-90.0,20,14
38.5,-90.0,6,11
38.5,-90.0,9,16
38.5,-90.0,11,6
38.5,-90.0,16,10
38.5,-90.0,3,13
38.5,-90.0,18,24
30.5,-96.25,15,4
30.5,-96.25,17,1
30.5,-96.25,13,4
30.5,-96.25,12,5
30.5,-96.25,21,5
30.5,-96.25,16,5
30.5,-96.25,3,1
30.5,-96.25,6,2
30.5,-96.25,5,11
30.5,-96.25,0,7
30.5,-96.25,18,6
30.5,-96.25,4,10
30.5,-96.25,23,5
30.5,-96.25,8,5
30.5,-96.25,10,2
30.5,-96.25,9,4
30.5,-96.25,14,3
30.5,-96.25,20,2
30.5,-96.25,19,2
30.5,-96.25,2,4
30.5,-96.25,1,2
30.5,-96.25,11,2
30.5,-96.25,7,1
37.0,-122.0,16,74
37.0,-122.0,11,73
37.0,-122.0,7,98
37.0,-122.0,4,80
37.0,-122.0,23,123
37.0,-122.0,14,96
37.0,-122.0,8,57
37.0,-122.0,3,67
37.0,-122.0,9,84
37.0,-122.0,20,78
37.0,-122.0,12,79
37.0,-122.0,15,78
37.0,-122.0,0,178
37.0,-122.0,2,70
37.0,-122.0,5,162
37.0,-122.0,18,82
37.0,-122.0,13,94
37.0,-122.0,22,63
37.0,-122.0,17,66
37.0,-122.0,21,80
37.0,-122.0,19,72
37.0,-122.0,10,48
37.0,-122.0,6,88
37.0,-122.0,1,54
37.75,-87.0,6,1
37.75,-87.0,11,4
37.75,-87.0,7,3
37.75,-87.0,20,1
37.75,-87.0,12,5
37.75,-87.0,21,4
37.75,-87.0,13,1
37.75,-87.0,23,7
37.75,-87.0,22,1
37.75,-87.0,14,7
37.75,-87.0,19,3
37.75,-87.0,4,2
37.75,-87.0,0,2
37.75,-87.0,15,1
37.75,-121.75,12,3
37.75,-121.75,14,8
37.75,-121.75,15,6
37.75,-121.75,19,13
26.25,-98.0,6,8
26.25,-98.0,12,6
26.25,-98.0,20,8
26.25,-98.0,9,10
26.25,-98.0,5,4
26.25,-98.0,23,16
26.25,-98.0,0,9
34.5,-87.0,1,60
34.5,-87.0,11,77
28.25,-82.5,3,3
28.25,-82.5,23,3
28.25,-82.5,17,1
28.25,-82.5,0,3
28.25,-82.5,21,2
28.25,-82.5,2,1
28.25,-82.5,15,1
28.25,-82.5,16,5
28.25,-82.5,7,1
28.25,-82.5,12,2
34.5,-83.75,0,3
34.5,-83.75,5,5
34.5,-83.75,4,1
34.5,-83.75,7,2
34.5,-83.75,23,5
34.5,-83.75,10,1
34.5,-83.75,6,3
34.5,-83.75,21,5
34.5,-83.75,22,3
34.5,-83.75,1,3
34.5,-83.75,15,1
34.5,-83.75,17,4
34.5,-83.75,13,2
34.5,-83.75,12,1
34.5,-83.75,19,1
34.5,-83.75,16,1
34.5,-83.75,2,2
28.0,-82.25,17,2
28.0,-82.25,15,4
29.5,-98.0,20,1
29.5,-98.0,0,4
29.5,-98.0,7,2
29.5,-98.0,4,1
29.5,-98.0,17,1
29.5,-98.0,22,1
27.75,-97.25,4,193
27.75,-97.25,22,217
27.75,-97.25,12,258
27.75,-97.25,14,111
27.75,-97.25,23,269
27.75,-97.25,17,179
27.75,-97.25,2,158
27.75,-97.25,7,187
27.75,-97.25,13,119
27.75,-97.25,19,187
32.75,-97.75,16,96
41.5,-83.75,16,254
41.5,-83.75,15,142
41.5,-83.75,1,95
41.5,-83.75,10,129
28.75,-100.5,6,6
43.0,-83.75,18,258
39.0,-122.75,17,13
39.0,-122.75,21,34
39.0,-122.75,3,45
39.0,-122.75,14,22
39.0,-122.75,22,27
39.0,-122.75,20,23
36.25,-119.25,13,112
36.25,-119.25,21,80
36.25,-119.25,7,139
36.25,-119.25,3,114
36.25,-119.25,11,109
36.25,-119.25,14,119
29.75,-98.75,8,82
41.5,-93.75,2,30
41.5,-93.75,13,23
39.75,-86.5,6,34
39.75,-86.5,12,29
39.75,-86.5,18,30
39.75,-86.5,19,24
39.75,-86.5,8,54
39.75,-86.5,9,30
39.75,-86.5,16,29
39.75,-86.5,1,43
39.75,-86.5,4,32
39.75,-86.5,23,29
39.75,-86.5,11,33
39.75,-86.5,0,20
44.25,-88.5,8,88
44.25,-88.5,1,114
44.25,-88.5,9,74
44.25,-88.5,18,71
44.25,-88.5,23,53
44.25,-88.5,7,51
44.25,-88.5,22,49
44.25,-88.5,14,43
44.25,-88.5,11,69
44.25,-88.5,2,69
44.25,-88.5,6,58
44.25,-88.5,3,77
44.25,-88.5,21,42
44.25,-88.5,10,108
44.25,-88.5,0,75
44.25,-88.5,19,43
44.25,-88.5,5,57
44.25,-88.5,15,54
44.25,-88.5,20,86
38.75,-93.25,16,112
38.75,-93.25,11,124
38.75,-93.25,4,115
38.75,-93.25,17,138
38.75,-93.25,0,119
38.75,-93.25,15,89
38.75,-93.25,6,176
38.75,-93.25,9,133
38.75,-93.25,5,156
38.75,-93.25,19,177
38.75,-93.25,7,170
38.75,-93.25,14,159
38.75,-93.25,8,144
38.75,-93.25,23,86
38.75,-93.25,18,230
38.75,-93.25,10,121
38.75,-93.25,12,111
38.75,-93.25,3,225
38.75,-93.25,1,193
38.75,-93.25,20,118
38.75,-93.25,13,143
38.75,-93.25,21,94
38.75,-93.25,2,161
38.75,-93.25,22,64
30.25,-87.25,6,3
30.25,-87.25,22,1
30.25,-87.25,3,2
30.25,-87.25,7,6
30.25,-87.25,18,5
30.25,-87.25,14,6
30.25,-87.25,11,3
30.25,-87.25,8,2
30.25,-87.25,13,3
30.25,-87.25,16,3
30.25,-87.25,20,2
30.25,-87.25,17,4
30.25,-87.25,19,2
30.25,-87.25,12,2
30.25,-87.25,9,5
30.25,-87.25,23,2
30.25,-87.25,0,3
30.25,-87.25,5,1
30.25,-87.25,1,2
30.25,-87.25,2,3
41.5,-72.25,20,12
41.5,-72.25,3,23
41.5,-72.25,18,35
41.5,-72.25,22,29
41.5,-72.25,6,44
41.5,-72.25,16,30
41.5,-72.25,21,24
41.5,-72.25,2,21
41.5,-72.25,14,41
41.5,-72.25,0,25
41.5,-72.25,1,37
41.5,-72.25,17,37
41.5,-72.25,10,17
41.5,-72.25,11,38
41.5,-72.25,7,51
41.5,-72.25,15,24
41.5,-72.25,12,23
41.5,-72.25,23,13
41.5,-72.25,8,25
41.5,-72.25,13,20
41.5,-72.25,9,24
41.5,-72.25,4,18
41.5,-72.25,19,30
41.5,-72.25,5,24
36.25,-80.25,13,64
36.25,-80.25,21,42
36.25,-80.25,19,69
36.25,-80.25,18,93
36.25,-80.25,17,54
36.25,-80.25,4,41
36.25,-80.25,10,41
36.25,-80.25,8,37
36.25,-80.25,16,33
36.25,-80.25,20,57
36.25,-80.25,6,58
36.25,-80.25,5,44
36.25,-80.25,22,29
36.25,-80.25,3,30
36.25,-80.25,12,23
36.25,-80.25,15,35
36.5,-119.0,11,166
36.5,-119.0,20,188
36.5,-119.0,13,204
36.5,-119.0,18,239
36.5,-119.0,7,307
36.5,-119.0,9,210
36.5,-119.0,1,238
36.5,-119.0,10,227
36.5,-119.0,19,202
36.5,-119.0,2,315
36.5,-119.0,0,193
36.5,-119.0,22,147
36.5,-119.0,3,394
36.5,-119.0,8,206
36.5,-119.0,17,213
36.5,-119.0,6,219
36.5,-119.0,5,218
36.5,-119.0,16,141
36.5,-119.0,15,170
36.5,-119.0,12,128
36.5,-119.0,23,193
36.5,-119.0,14,170
36.5,-119.0,4,219
36.5,-119.0,21,146
34.5,-90.75,11,162
34.5,-90.75,21,133
34.5,-90.75,14,114
34.5,-90.75,6,162
34.5,-90.75,22,326
34.5,-90.75,2,220
34.5,-90.75,8,137
34.5,-90.75,23,166
34.5,-90.75,20,127
34.5,-90.75,1,164
34.5,-90.75,9,102
34.5,-90.75,7,209
34.5,-90.75,4,247
34.5,-90.75,17,190
34.5,-90.75,19,153
34.5,-90.75,13,148
34.5,-90.75,10,135
34.5,-90.75,18,235
34.5,-90.75,0,103
34.5,-90.75,15,103
34.5,-90.75,12,124
34.5,-90.75,5,249
34.5,-90.75,3,133
34.5,-90.75,16,136
31.5,-89.25,13,2
31.5,-89.25,3,1
31.5,-89.25,8,1
31.5,-89.25,17,4
31.5,-89.25,18,3
31.5,-89.25,2,9
31.5,-89.25,4,1
31.5,-89.25,22,1
31.5,-89.25,9,2
31.5,-89.25,7,1
31.5,-89.25,15,1
31.5,-89.25,23,1
31.5,-89.25,16,2
31.5,-89.25,5,2
31.5,-89.25,6,1
31.5,-89.25,0,1
31.5,-89.25,12,1
31.5,-89.25,19,3
31.5,-89.25,1,2
31.5,-89.25,14,1
35.75,-81.75,20,31
35.75,-81.75,23,31
35.75,-81.75,4,15
35.75,-81.75,21,35
35.75,-81.75,19,64
35.75,-81.75,2,61
35.75,-81.75,0,33
35.75,-81.75,13,25
35.75,-81.75,16,22
35.75,-81.75,12,18
35.75,-81.75,7,24
35.75,-81.75,17,13
35.75,-81.75,8,43
35.75,-81.75,22,38
35.75,-81.75,5,18
35.75,-81.75,15,29
35.75,-81.75,1,19
35.75,-81.75,6,14
35.75,-81.75,9,23
35.75,-81.75,14,39
35.75,-81.75,3,24
35.75,-81.75,18,40
35.75,-81.75,10,20
35.75,-81.75,11,14
44.5,-88.75,19,116
44.5,-88.75,22,55
44.5,-88.75,6,62
44.5,-88.75,12,36
44.5,-88.75,21,61
44.5,-88.75,15,70
44.5,-88.75,8,89
44.5,-88.75,17,60
44.5,-88.75,2,134
44.5,-88.75,5,87
44.5,-88.75,1,114
44.5,-88.75,3,94
44.5,-88.75,7,62
44.5,-88.75,0,65
44.5,-88.75,23,48
44.5,-88.75,10,51
44.5,-88.75,9,71
44.5,-88.75,11,44
44.5,-88.75,18,50
44.5,-88.75,16,55
44.5,-88.75,20,112
44.5,-88.75,14,37
44.5,-88.75,4,50
44.5,-88.75,13,44
38.0,-122.25,12,169
38.0,-122.25,22,140
40.75,-89.5,14,28
40.75,-89.5,19,18
40.75,-89.5,0,28
40.75,-89.5,13,27
40.75,-89.5,2,30
40.75,-89.5,7,29
40.75,-89.5,11,25
40.75,-89.5,12,16
40.75,-89.5,9,33
40.75,-89.5,4,47
40.75,-89.5,21,34
40.75,-89.5,20,34
40.75,-89.5,3,51
40.75,-89.5,22,33
40.75,-89.5,15,18
40.75,-89.5,16,16
40.75,-89.5,8,29
40.75,-89.5,1,34
40.75,-89.5,5,20
40.75,-89.5,10,27
40.75,-89.5,17,17
40.75,-89.5,18,20
40.75,-89.5,6,18
43.75,-88.75,3,30
43.75,-88.75,11,19
43.75,-88.75,4,11
43.75,-88.75,23,30
43.75,-88.75,20,22
43.75,-88.75,9,21
43.75,-88.75,21,13
43.75,-88.75,14,13
43.75,-88.75,1,12
43.75,-88.75,16,6
43.75,-88.75,0,10
43.75,-88.75,12,11
43.75,-88.75,22,16
43.75,-88.75,8,9
43.75,-88.75,7,12
43.75,-88.75,13,20
43.75,-88.75,10,12
43.75,-88.75,17,12
43.75,-88.75,5,9
43.75,-88.75,19,12
43.75,-88.75,6,9
43.75,-88.75,18,12
43.75,-88.75,15,5
43.75,-88.75,2,13
43.75,-88.5,14,41
43.75,-88.5,11,65
43.75,-88.5,12,61
43.75,-88.5,5,69
43.75,-88.5,4,63
43.75,-88.5,8,63
43.75,-88.5,9,63
43.75,-88.5,3,56
43.75,-88.5,18,34
43.75,-88.5,22,38
43.75,-88.5,7,41
43.75,-88.5,20,41
43.75,-88.5,0,61
43.75,-88.5,10,45
43.75,-88.5,17,40
43.75,-88.5,23,38
43.75,-88.5,2,54
43.75,-88.5,19,44
43.75,-88.5,13,39
43.75,-88.5,21,32
43.75,-88.5,16,25
43.75,-88.5,6,30
43.75,-88.5,1,52
39.0,-123.0,16,178
39.0,-123.0,22,91
39.0,-123.0,21,293
39.0,-123.0,7,444
39.0,-123.0,13,224
31.75,-90.5,15,26
31.75,-90.5,6,22
31.75,-90.5,5,34
31.75,-90.5,16,28
31.75,-90.5,21,49
31.75,-90.5,8,35
31.75,-90.5,9,43
31.75,-90.5,4,38
31.75,-90.5,23,27
31.75,-90.5,2,21
31.75,-90.5,20,45
31.75,-90.5,14,17
31.75,-90.5,7,19
31.75,-90.5,19,33
31.75,-90.5,0,29
31.75,-90.5,1,31
31.75,-90.5,12,23
31.75,-90.5,10,27
31.75,-90.5,3,45
31.75,-90.5,11,24
31.75,-90.5,22,36
31.75,-90.5,18,19
31.75,-90.5,13,14
31.75,-90.5,17,27
26.0,-80.5,11,44
26.0,-80.5,4,82
26.0,-80.5,21,64
26.0,-80.5,1,30
26.0,-80.5,10,64
26.0,-80.5,16,54
26.0,-80.5,3,72
26.0,-80.5,23,57
26.0,-80.5,2,37
26.0,-80.5,0,44
26.0,-80.5,15,39
26.0,-80.5,22,75
26.0,-80.5,13,26
26.0,-80.5,9,62
26.0,-80.5,19,50
26.0,-80.5,12,52
26.0,-80.5,18,37
26.0,-80.5,6,38
26.0,-80.5,7,29
26.0,-80.5,8,48
26.0,-80.5,17,54
26.0,-80.5,5,56
26.0,-80.5,20,56
26.0,-80.5,14,36
35.25,-86.25,9,1
39.0,-76.75,9,9
39.0,-76.75,6,11
39.0,-76.75,18,7
39.0,-76.75,22,9
39.0,-76.75,4,14
39.0,-76.75,20,13
29.5,-90.75,11,112
29.5,-90.75,16,100
29.5,-90.75,20,99
29.5,-90.75,19,83
29.5,-90.75,1,71
29.5,-90.75,7,105
29.5,-90.75,12,107
45.0,-91.5,4,1
45.0,-91.5,1,2
45.0,-91.5,13,1
45.0,-91.5,17,3
45.0,-91.5,11,1
45.0,-91.5,23,1
45.0,-91.5,8,1
45.0,-91.5,19,1
45.0,-91.5,10,3
45.0,-91.5,9,2
45.0,-91.5,0,1
45.0,-91.5,6,1
45.0,-91.5,15,1
45.0,-91.5,14,1
37.75,-87.0,18,1
37.75,-87.0,1,1
43.75,-87.75,12,1
43.75,-87.75,10,2
43.75,-87.75,20,1
43.75,-87.75,11,2
43.75,-87.75,14,1
43.75,-87.75,1,1
43.75,-87.75,6,1
43.75,-87.75,18,1
43.75,-87.75,0,1
43.75,-87.75,5,1
43.75,-87.75,22,1
39.25,-94.75,22,41
39.25,-94.75,9,84
39.25,-94.75,21,65
39.25,-94.75,11,64
31.25,-94.75,11,4
31.25,-94.75,10,2
31.25,-94.75,4,1
31.25,-94.75,1,1
31.25,-94.75,0,1
31.25,-94.75,6,1
31.25,-94.75,7,1
31.25,-94.75,21,1
31.25,-94.75,15,1
31.25,-94.75,19,1
35.0,-81.75,13,39
35.0,-81.75,0,120
35.0,-81.75,6,38
35.0,-81.75,22,104
35.0,-81.75,17,54
35.0,-81.75,3,55
35.0,-81.75,20,112
35.0,-81.75,11,101
35.0,-81.75,19,135
35.0,-81.75,2,60
35.0,-81.75,10,67
35.0,-81.75,4,61
35.0,-81.75,5,57
35.0,-81.75,9,80
26.75,-80.25,22,19
26.75,-80.25,4,43
26.75,-80.25,17,13
26.75,-80.25,1,24
26.75,-80.25,10,17
30.0,-97.5,16,4
30.0,-97.5,19,3
30.0,-97.5,22,2
30.0,-97.5,0,2
30.0,-97.5,14,4
30.0,-97.5,1,2
30.0,-97.5,13,6
30.0,-97.5,10,6
30.0,-97.5,23,5
30.0,-97.5,11,2
30.0,-97.5,20,4
30.0,-97.5,5,2
30.0,-97.5,3,3
30.0,-97.5,2,1
30.0,-97.5,4,5
30.0,-97.5,9,1
30.0,-97.5,7,3
30.0,-97.5,8,2
37.0,-121.5,2,1
37.0,-121.5,10,2
37.0,-121.5,21,2
37.0,-121.5,9,1
37.0,-121.5,4,1
37.0,-121.5,1,2
37.0,-121.5,12,1
36.25,-94.25,22,60
37.75,-121.75,23,7
37.75,-121.75,8,7
37.75,-121.75,6,4
37.75,-121.75,4,4
37.75,-121.75,16,3
37.75,-121.75,22,7
37.75,-121.75,13,3
37.75,-121.75,2,12
37.75,-121.75,20,4
37.75,-121.75,1,6
37.75,-121.75,3,9
33.5,-83.75,21,1
25.5,-80.5,12,22
25.5,-80.5,21,16
25.5,-80.5,3,29
25.5,-80.5,19,20
31.75,-94.25,19,1
31.75,-94.25,22,1
31.75,-94.25,23,1
37.75,-121.75,10,11
37.75,-121.75,17,3
37.75,-121.75,21,5
37.75,-121.75,11,8
37.75,-121.75,0,3
37.75,-121.75,9,7
37.75,-121.75,5,5
31.75,-89.5,8,1
35.0,-82.0,14,5
35.0,-82.0,22,37
35.25,-101.75,2,3
35.25,-101.75,4,4
35.25,-101.75,9,7
35.25,-101.75,14,2
35.25,-101.75,23,2
35.25,-101.75,16,2
35.25,-101.75,11,2
35.25,-101.75,12,2
35.25,-101.75,21,1
35.25,-101.75,7,4
35.25,-101.75,3,2
35.25,-101.75,10,8
35.25,-101.75,19,1
35.25,-101.75,18,1
35.25,-101.75,6,2
35.25,-101.75,15,1
35.25,-101.75,0,1
35.25,-101.75,5,1
36.25,-85.5,16,1
36.25,-85.5,18,2
36.25,-85.5,10,2
36.25,-85.5,3,2
36.25,-85.5,8,2
36.25,-85.5,4,1
36.25,-85.5,5,1
36.25,-85.5,12,1
34.0,-81.5,15,2
34.0,-81.5,3,3
34.0,-81.5,22,4
34.0,-81.5,11,6
34.0,-81.5,4,4
34.0,-81.5,12,3
34.0,-81.5,2,6
34.0,-81.5,1,3
34.0,-81.5,17,2
34.0,-81.5,19,3
34.0,-81.5,13,4
34.0,-81.5,0,4
34.0,-81.5,18,3
34.0,-81.5,5,5
34.0,-81.5,16,3
34.0,-81.5,10,4
34.0,-81.5,21,3
34.0,-81.5,6,3
34.0,-81.5,9,1
34.0,-81.5,14,1
34.0,-81.5,20,1
34.0,-81.5,8,1
34.0,-81.5,23,1
39.0,-95.25,2,3
39.0,-95.25,13,6
39.0,-95.25,22,9
39.0,-95.25,3,5
39.0,-95.25,8,7
39.0,-95.25,20,6
39.0,-95.25,9,8
39.0,-95.25,10,8
39.0,-95.25,0,15
39.0,-95.25,21,10
39.0,-95.25,6,8
32.0,-92.75,15,1
32.0,-92.75,9,1
32.0,-92.75,3,1
32.0,-92.75,0,4
32.0,-92.75,10,2
32.0,-92.75,21,5
32.0,-92.75,5,3
32.0,-92.75,7,2
32.0,-92.75,8,1
32.0,-92.75,22,1
32.0,-92.75,6,1
32.0,-92.75,18,1
32.0,-92.75,20,1
36.75,-94.25,4,3
36.75,-94.25,6,4
44.5,-89.25,16,1
44.5,-89.25,12,4
44.5,-89.25,13,1
44.5,-89.25,18,1
44.5,-89.25,3,1
44.5,-89.25,22,1
44.5,-89.25,1,2
44.5,-89.25,8,1
29.5,-81.25,22,1
29.5,-81.25,10,6
29.5,-81.25,0,9
29.5,-81.25,1,4
29.5,-81.25,6,4
29.5,-81.25,8,3
29.5,-81.25,21,7
29.5,-81.25,16,2
29.5,-81.25,3,3
29.5,-81.25,23,2
29.5,-81.25,18,2
29.5,-81.25,14,1
29.5,-81.25,19,5
29.5,-81.25,5,6
29.5,-81.25,12,2
29.5,-81.25,9,3
29.5,-81.25,7,4
29.5,-81.25,17,4
25.5,-80.5,20,15
39.25,-93.5,3,1
39.25,-93.5,15,1
39.25,-93.5,22,1
39.25,-93.5,2,2
39.25,-93.5,9,1
39.25,-93.5,5,1
39.25,-93.5,10,3
39.25,-93.5,11,7
39.25,-93.5,23,2
39.25,-93.5,6,1
34.5,-82.75,8,2
34.5,-82.75,17,2
34.5,-82.75,22,2
34.5,-82.75,15,2
34.5,-82.75,2,4
34.5,-82.75,12,4
34.5,-82.75,4,3
34.5,-82.75,18,3
34.5,-82.75,10,1
34.5,-82.75,7,1
34.5,-82.75,14,2
34.5,-82.75,6,3
34.5,-82.75,9,1
34.5,-82.75,0,9
34.5,-82.75,1,3
34.5,-82.75,23,7
41.0,-88.75,13,1
41.0,-88.75,7,1
41.0,-88.75,11,1
41.0,-88.75,15,1
41.0,-88.75,10,1
41.0,-88.75,19,1
41.0,-88.75,21,2
41.0,-88.75,9,1
41.0,-88.75,2,1
41.0,-88.75,12,1
41.0,-88.75,4,1
41.0,-88.75,6,1
41.0,-88.75,5,1
41.0,-88.75,0,1
41.0,-88.75,22,1
29.5,-81.25,11,3
29.5,-81.25,4,1
36.0,-94.25,1,5
36.0,-94.25,15,10
36.0,-94.25,14,6
36.0,-94.25,21,5
36.0,-94.25,4,15
36.0,-94.25,19,4
36.0,-94.25,20,3
36.0,-94.25,9,8
34.0,-96.5,21,7
34.0,-96.5,0,13
32.25,-98.25,17,1
32.25,-98.25,14,2
32.25,-98.25,11,6
32.25,-98.25,18,1
32.25,-98.25,19,1
32.25,-98.25,13,3
32.25,-98.25,23,2
32.25,-98.25,22,2
32.25,-98.25,5,2
32.25,-98.25,21,2
32.25,-98.25,9,4
32.25,-98.25,20,5
32.25,-98.25,4,5
32.25,-98.25,0,1
32.25,-98.25,2,1
32.25,-98.25,10,2
32.25,-98.25,8,1
32.25,-98.25,3,1
32.25,-98.25,12,3
28.5,-80.75,6,1
28.5,-80.75,18,3
28.5,-80.75,2,1
28.5,-80.75,5,3
28.5,-80.75,11,2
28.5,-80.75,21,1
28.5,-80.75,15,3
28.5,-80.75,13,1
28.5,-80.75,0,1
28.5,-80.75,4,1
42.25,-83.75,22,155
42.25,-83.75,4,305
42.25,-83.75,23,206
42.25,-83.75,16,215
42.25,-83.75,13,205
42.25,-83.75,9,272
42.25,-83.75,5,157
42.25,-83.75,17,178
42.25,-83.75,15,195
42.25,-83.75,18,205
30.25,-91.25,17,4
29.25,-89.5,1,1
30.25,-91.25,1,3
30.25,-91.25,10,4
33.5,-83.75,17,1
33.5,-83.75,5,3
33.5,-83.75,2,1
33.5,-83.75,0,4
34.25,-79.75,17,2
34.25,-79.75,23,2
34.25,-79.75,22,1
34.25,-79.75,10,1
34.25,-79.75,0,1
34.25,-79.75,6,1
34.0,-87.0,3,1
34.0,-87.0,22,1
34.0,-87.0,12,3
34.0,-87.0,15,1
34.0,-87.0,21,1
32.5,-93.5,17,1
32.5,-93.5,4,1
32.5,-93.5,11,3
32.5,-93.5,14,1
33.75,-85.25,13,1
33.75,-85.25,11,1
33.75,-85.25,18,1
33.75,-85.25,1,1
33.75,-85.25,14,2
33.75,-85.25,10,1
33.75,-85.25,15,1
33.75,-85.25,22,1
33.75,-85.25,6,1
33.75,-85.25,5,2
37.0,-86.5,3,129
37.0,-86.5,14,259
33.5,-82.25,17,16
33.5,-82.25,6,6
33.5,-82.25,23,5
35.25,-97.5,1,6
35.25,-97.5,19,3
35.25,-97.5,22,6
35.25,-97.5,18,3
30.5,-90.0,8,20
30.5,-90.0,4,20
30.5,-90.0,1,85
30.5,-90.0,12,20
41.25,-88.5,8,95
41.25,-88.5,5,75
41.25,-88.5,21,120
41.25,-88.5,10,73
41.25,-88.5,17,76
41.25,-88.5,4,66
41.25,-88.5,12,68
41.25,-88.5,1,123
41.25,-88.5,0,76
41.25,-88.5,19,98
41.25,-88.5,9,77
41.25,-88.5,11,75
41.25,-88.5,18,97
41.25,-88.5,7,102
41.25,-88.5,3,130
41.25,-88.5,22,81
41.25,-88.5,20,76
41.25,-88.5,23,74
41.25,-88.5,15,47
41.25,-88.5,13,68
41.25,-88.5,6,222
36.0,-87.0,12,15
30.0,-81.75,5,9
35.75,-81.25,16,122
35.75,-81.25,15,127
35.75,-81.25,2,167
35.75,-81.25,23,302
35.75,-81.25,3,95
35.75,-81.25,14,88
39.75,-119.75,22,19
39.75,-119.75,12,22
41.0,-81.0,7,1
41.0,-81.0,23,1
41.0,-81.0,10,1
41.0,-81.0,3,1
41.0,-81.0,15,1
26.0,-97.5,19,6
35.0,-101.75,3,4
35.0,-101.75,6,2
35.0,-101.75,4,2
35.0,-101.75,10,2
35.0,-101.75,12,1
35.0,-101.75,15,3
35.0,-101.75,7,1
35.0,-101.75,13,1
31.75,-97.0,0,29
31.75,-97.0,14,49
36.25,-88.25,5,1
36.25,-88.25,7,1
32.25,-81.5,9,3
32.25,-81.5,0,1
32.25,-81.5,16,2
32.25,-81.5,7,1
32.25,-81.5,12,2
32.25,-81.5,20,1
32.25,-81.5,8,6
32.25,-81.5,6,1
32.25,-81.5,10,1
32.25,-81.5,22,1
32.25,-81.5,2,1
42.0,-87.5,22,73
34.25,-77.75,8,20
34.25,-77.75,20,7
34.25,-77.75,2,11
34.25,-77.75,10,6
37.5,-84.75,8,3
37.5,-84.75,9,3
40.0,-82.5,22,1
38.25,-122.75,3,10
38.25,-122.75,6,5
38.25,-122.75,4,11
38.25,-122.75,17,4
38.25,-122.75,23,12
38.25,-122.75,14,6
38.25,-122.75,0,14
38.25,-122.75,2,7
38.25,-122.75,16,4
38.25,-122.75,21,6
38.25,-122.75,7,13
38.25,-122.75,9,6
38.25,-122.75,8,10
38.25,-122.75,1,9
38.25,-122.75,12,4
38.25,-122.75,5,8
38.25,-122.75,11,10
38.25,-122.75,13,13
38.25,-122.75,22,6
38.25,-122.75,18,5
38.25,-122.75,20,4
27.5,-99.5,10,6
27.5,-99.5,11,18
27.5,-99.5,1,25
27.5,-99.5,16,20
27.5,-99.5,6,14
27.5,-99.5,13,7
27.5,-99.5,2,18
27.5,-99.5,0,17
27.5,-99.5,22,12
27.5,-99.5,15,44
27.5,-99.5,18,6
27.5,-99.5,9,13
27.5,-99.5,17,7
27.5,-99.5,3,26
27.5,-99.5,23,17
27.5,-99.5,4,11
27.5,-99.5,12,12
27.5,-99.5,7,10
40.0,-83.5,12,109
40.0,-83.5,2,186
40.0,-83.5,3,78
40.0,-83.5,1,170
